"","article.id","text.id","comment"
"323",3,323,"Mein aufrichtiges Beileid für die Angehörigen der Toten in Gaza. Es ist schrecklich, dass die Hamas immer noch nicht kapituliert hat und weiterhin menschliche Schutzschilde nutzt. Auch die Freilassung der Geiseln ist noch nicht erfolgt. Die zivilen Opfer in Gaza könnten wesentlich geringer sein, wenn die Hamas endlich einlenken  und sich nicht weiter hinter diesen verstecken würde. Das ist alles einfach nur noch sehr schlimm und belastend "
"324",3,324,"Hilfsorganisationen sehen die regelmäßigen israelischen Fluchtaufrufe für Zivilisten im Gazastreifen äußerst kritischWie sehen sie anhaltenden Hamas-Beschuss?"
"325",3,325,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/mf"
"326",3,326,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/mf"
"327",3,327,"Der Vorstoß der PA von der UN einen Zeitrahmen für das Ende der Besatzung festsetzen zu lassen, gibt allen Ländern, die die Zwei-Staaten-Lösung unterstützen, die Möglichkeit, etwas für die Erreichung dieses Ziels zu tun. Außerdem würde es den Palästinensern deutlich machen, dass es bessere  und wirklich effiziente Wege für die Wiederherstellung ihrer Rechte gibt als die terroristische Vorgehensweise der Hamas. Dafür wurde die internationale Gerichtsbarkeit in Den Haag geschaffen: Konflikte zwischen Völkern ohne Gewalt mit Rückgriff auf Grundsätze des internationalen Rechts zu lösen. Mit einem Erfolg für ihren Weg, die Rechtsprechung des IGH in Anspruch zu nehmen, würde die PA vielleicht genügend Autorität bei den Palästinensern zurückgewinnen, um bei einer Nachkriegsfriedensordnung in Gaza eine Rolle übernehmen zu können. Eine PA, die wie in den vergangenen Jahrzehnten hilflos der zunehmenden Rechtlosigkeit der Palästinenser im Westjordanland zuschauen musste, hat nicht die notwendige Autorität, um an einer Friedenslösung für Gaza mitwirken zu können. An der deutschen Haltung in diesem Konflikt hat mich wenig mehr erschüttert, als dass die Bundesregierung sich schützend vor Netanjahu stellt, um ihn der internationalen Gerichtsbarkeit zu entziehen. Welche Optionen will die Bundesrepublik den Palästinensern denn überhaupt noch lassen, ihre Rechte zu verteidigen?  Unsere Position muss klar auf der Seite der Menschenrechte und des Völkerrechts sein."
"328",3,328,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/es"
"329",3,329,"""Der israelische Ministerpräsident Benjamin Netanjahu verurteilte das nicht bindende Urteil des Internationalen Gerichtshofs jedoch umgehend und sagte, die besetzten Gebiete seien Teil des historischen Heimatlandes der Juden.""Mit dieser egozentrischen Sicht und schon raffgierigen Haltung wird Israel kaum Frieden finden. Was Netanjahu vergisst, ist, dass diese Ländereien auch für andere Völker historisches Heimatland ist, insbesondere für die Palästinenser.Aber was genau meint er mit historisches Heimatland? Das salomonische Großisrael etwa?Diese Haltung der israelischen Regierung legt die Vermutung nahe, dass auch andere Landstriche, die einmal israelisches Heimatland waren, Objekte von Begehrlichkeiten werden können."
"330",3,330,"Haaretz | Israel NewsAnalysis | It's Now Clear: Netanyahu Prefers Hostages in Body Bags Over Risking His Own Political LifeRetrieving dead hostages is the Israeli government's choice: It avoids concessions and prevents the hostages from revealing details about their captivity or over the state's abandonment ■ Netanyahu, firm on retaining control of key Gaza routes and resuming fighting, signaled to Hamas leader Sinwar: No dealThe six hostages whose bodies were retrieved from Khan Yunis on Tuesday, in a joint operation of the Israel Defense Forces and the Shin Bet security service, were alive at least until the end of the winter. The circumstances of their deaths are still unclear.It's Now Clear: Netanyahu Prefers Hostages in Body Bags Over Risking His Own Political Life - Israel News - Haaretz.com "
"331",3,331,"„Eine Waffenruhe im Gazastreifen und ein Geiseldeal rücken nach Ansicht der US-Botschafterin bei den Vereinten Nationen immer näher. Eine entsprechende Vereinbarung sei nun in Sicht, sagte Linda Thomas-Greenfield vor dem UN-Sicherheitsrat.“Die Näherung nimmt epische Ausmaße an - permanente Wiederholung des immer gleichen „Narrativs“ macht es keinen Deut wahrscheinlicher…"
"332",3,332,"Welche Bedeutung hat die Einladung Palästinas zum nächsten BRICS Treffen? Was bedeutet es, dass Palästina die Hoffnung auf Hilfe durch den ""Werte""- Westen aufgibt?Wird die zukünftige multipolare Weltordnung Palästina zu ihrem Recht verhelfen?Ist es dafür bedauerlicherweise notwendig, dass die westliche sogn. ""regelbasierte Weltordnung"", Geschichte werden muss, da sich gerade über die Frage Palästinas der globale Süden vom ""Werte-Westen"" abwendet?Die globale Welt-""Ordnung"" nach WK2 und der sicheren Gleichgewichts-Stuktur des kalten Krieges ist nun 30 Jahre nach dem Zusammenbruch der Sowjetunion endgültig vorbei.Wir leben in bewegten Zeiten.Die Herausforderung ist, ob die Vereinten Nationen weiter einen Sicherheitsrat nach WK2  Macht- Arithmetik haben werden, oder einen tatsächlichen Rat der Nationen und Menschen dieser Welt.Die Frage wird sein, ob die Zukunft durch internationales Recht und die Menschenrechte organisiert wird oder durch noch mehr Krieg  und Ausbeutung der Machthabenden gegen die Schwachen. Die nächsten Jahrzehnte werden spannend.Und, hey, egal was passiert, der Globus (unsere Erde) kann auch gut ohne das pseudozivilisierte Tier Mensch. Vermutlich sogar besser. "
"333",3,333,"Die Leichen von sechs Geiseln, die kürzlich im Gazastreifen geborgen werden konnten, weisen Spuren von Schüssen auf. Das teilte das israelische Militär mit. Dagegen zeigten die toten Körper von vier Personen, die in der Nähe der Geiseln gefunden wurden und diese mutmaßlich bewacht hatten, keine Schussspuren.Sehr traurige Nachrichten"
"334",3,334,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/md"
"335",3,335,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/mf"
"336",3,336,"Liebe ZON-Redaktion, warum wird hier mein Beitrag nicht veröffentlicht? Ich hatte vor Stunden Folgendes geschrieben und unternehme nun einen 2. Versuch:Vier Siedler nach Angriff im Westjordanland festgenommenGemäß Times of Israel waren an dem Angriff ""mehr als 100 Menschen beteiligt."" Quelle: https://www.zeit.de/politik/ausland/2024-08/israel-siedler-angriff-westjordanland-toter . Israel bringt es also fertig, nach ca. 1 Woche nicht einmal 4% der Täter zu verhaften ... . Das sagt viel aus über den Willen zur Aufklärung und Bestrafung auf israelischer Seite."
"337",3,337,"Ich frage mich, warum lediglich die UNRWA auf die verschärfte Wassernot in Gaza durch die Evakuierungen hinweist. Die ohnehin schon katastrophale Situation diesbezüglich wird damit noch einmal deutlich verschärft,https://www.aljazeera.com/news/liveblog/2024/8/22/israels-war-on-gaza-live-mass-exodus-as-israel-expands-ground-invasionMany of Gaza’s water wells are in newly evacuated zones: UNRWAAccording to the UN agency for Palestinian refugees (UNRWA), many of the remaining functional water wells and sanitation facilities in Gaza are now in newly evacuated areas, making access to clean water even more challenging. “With overcrowding, lack of hygiene and unbearable heat, access to clean water continues to be a struggle,” said the UN agency in a post on X.Viele der Brunnen im Gazastreifen befinden sich in neu geräumten Gebieten: UNRWANach Angaben des UN-Hilfswerks für Palästinaflüchtlinge (UNRWA) befinden sich viele der verbliebenen funktionstüchtigen Wasserbrunnen und sanitären Einrichtungen im Gazastreifen in neu evakuierten Gebieten, was den Zugang zu sauberem Wasser noch schwieriger macht.„Angesichts von Überbelegung, mangelnder Hygiene und unerträglicher Hitze ist der Zugang zu sauberem Wasser nach wie vor schwierig“, so die UN-Organisation in einem Beitrag auf X.Automatisch übersetzt"
"338",3,338,"Die Civilian Casualty Ratio (CCR) misst das Verhältnis von zivilen Opfern zu kombattanten Opfern in Konflikten. Sie hilft, die Auswirkungen von Kampfhandlungen auf die Zivilbevölkerung zu bewerten.Im aktuellen Gaza-Krieg sind bisher etwa 40.000 Menschen gestorben, darunter 20.000 Kämpfer, was eine CCR von 1:1 ergibt. Diese Bilanz ist bemerkenswert, da die Hamas oft Zivilisten als menschliche Schutzschilde nutzt und in ziviler Kleidung kämpft, um ihre Positionen zu verschleiern. Zudem ist Gaza extrem dicht besiedelt, was präzise militärische Operationen erschwert.Zum Vergleich: Im Irakkrieg lag die CCR bei 77 % Zivilopfern, und im Tschetschenienkrieg bei 8:1 zugunsten der Zivilisten. Vor diesem Hintergrund zeigt die CCR im Gaza-Konflikt, wie außergewöhnlich die Vermeidung ziviler Opfer trotz schwieriger Bedingungen ist.https://en.wikipedia.org/wiki/Civilian_casualty_ratiohttps://stratcomcoe.org/cuploads/pfiles/hamas_human_shields.pdf"
"339",3,339,"Entfernt. Bitte verzichten Sie auf Unterstellungen. Danke, die Redaktion/AB"
"340",3,340,"Entfernt. Bitte verzichten Sie auf Pauschalisierungen. Danke, die Redaktion/tba"
"341",3,341,"Ich weiß nicht ob hier schon darüber berichtet wurde, dass Netanjahu aktuell wieder enormen Aufschwung in der israelischen Bevölkerung erlebt: https://archive.ph/6ltgvViele dort scheinen ganz zufrieden zu sein mit dem was in Gaza passiert (dafür benutzen andere ja das G-Wort). Naja, man sollte daraus trotzdem nicht die Konsequenzen ziehen, die gerne in Bezug auf die palästinensische Seite gezogen werden: ""Es gibt dort keine unschuldigen Zivilisten"". Das ist allein schon deshalb falsch, weil die Identifikation von Staat und Staatsvolk selbst dann Unsinn bleibt, wenn das Staatsvolk selbst dran glaubt."
"342",3,342,"Geheimdienstchef entschuldigt sich für Versagen bei Hamas-Angriff - geht nicht, man kann sich nicht selbst entschuldigen, höchstens um Entschuldigung bitten. "
"343",3,343,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/ed"
"344",3,344,"Entfernt. Bitte verzichten Sie auf Unterstellungen. Danke, die Redaktion/AB"
"345",3,345,"( Israel meldet Sieg über Hamas-Brigade in Rafah)Sehr schön, ohnehin würden die entscheidenden Staaten im arabischen Raum Ägypten, Saudi-Arabien und Jordanien eine Besatzung im Gazastreifen durch Israel lieber bevorzugen, als ein Entstehen eines Islamistischen Staates Palästina und einer Ausweitung des Einflusses Irans.Im Iran selbst ist das Engagement für Hamas und Hisbollah zumindest bei der Bevölkerung unpopulär. Die Kosten für diesen Krieg werden steigen, und das Regime hat durch den Tod des Hamas Führers Ismail Haniyya eine empfindliche Schlappe eingesteckt.Die PLO unter Abbas vergießt zwar in Tränen, hält aber ansonsten die Füße still und freut sich vermutlich über jede Schwächung von Hamas.Dann wäre noch das winzige Katar und die Türkei die ihre eigene Interessen verfolgen. Sie sind auch nicht an einem Palästina interessiert, sondern wollen ihre internationale Rolle als Vermittler aufwerten."
"346",3,346,"Ich vermisse einiges an Infos hier wie zum Bsp. diese ""Von den über 100 Geiseln in der Gewalt der Hamas sind laut israelischen Behörden noch etwa 70 am Leben. Informationen über ihre Situation sind lückenhaft: Einige wenige Berichte und Aufnahmen wurden veröffentlicht, andere Geiseln bleiben völlig ohne Lebenszeichen. «Die israelische Armee ist nicht besonders optimistisch, dass sie die Geiseln lebend, wie in einigen Aktionen geschehen, tatsächlich rausbringen könnte», erläutert Journalistin Dachs""  siehe srf live ticker von heute Will man auf Zon nicht darüber schreiben? Das die isralische Armee davon ausgeht das die Geisel nicht mehr lebend nach Hause kommen werden? Falls das eintreten sollte, wird es in Israel eine sehr intensive Reaktion der Bevölkerung geben und das dürfte das Ende der aktuellen Regierung sein. "
"347",3,347,"Wenn man sich die Bilder der Zerstörung und des menschlichen Elends ansieht, ist das eher eine herbe Niederlage für Israel. Zwar nicht auf der militärischen Ebene, aber auf allen anderen."
"348",3,348,"""Israel meldet Sieg über Hamas-Brigade in Rafah""Das ist eine gute Nachricht. Gratulation an die israelischen Streitkräfte. Die Hamas muss vollständig verschwinden. Wenn jemand sagt, Palästina muss befreit werden, stimme ich zu: von der Hamas! Nur dann ist ein Frieden möglich. "
"349",3,349,"Israel meldet Sieg über Hamas-Brigade in RafahWem dem so ist, dann nur gründlich überprüfte Personen nach Rafah zurück lassen. Sonst fängt man bald wieder von vorne an."
"350",3,350,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/SC"
"351",3,351,"Im Gazastreifen sind seit Herbst über 40.000 Menschen ums Leben gekommen, über 90.000 wurden verletzt. Der materielle Schaden wird bis jetzt auf 40 Milliarden US-Dollar geschätzt. Die Hälfte aller Gebäude wurde zerstört oder schwer beschädigt. Die Trümmer sollen 37 Millionen Tonnen wiegen. Zwei Millionen Menschen sind obdachlos.Könnte man nicht endlich aufhören?"
"352",3,352,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/SC"
"353",3,353,"""Die israelische Armee hat eigenen Angaben zufolge die Hamas rund um Rafah besiegt. Nun ruft sie Zivilisten auf, die Gegend Deir al-Balah zu verlassen. ""Und dann wieder zurück. Könnte ewig so weitergehen bis alle weg sind. "
"354",3,354,"Mit welcher  Konsequenz und Hartnäckigkeit Israel in der Ausrottung der Hamas vorgeht."
"355",3,355,"Wenn alles auf menschliche Schutzschilde zurückzuführen ist und es kein Völkermord ist. Warum wird den Ärzten dann Medizin vorenthalten, die an den Grenzen abgewiesen wird? Etwa ab Minute 3.https://youtu.be/tywixc3GLDk…"
"356",3,356,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/SC"
"357",3,357,"Die Rafah-Brigade ist besiegt worden und mehr als 150 Tunnel in dieser Region wurden zerstörtAlle 4 Bataillone also futsch? Wäre dem so, dann würde mich das natürlich sehr freuen. "
"358",3,358,"Im ZEIT-Blog ist folgendes zu lesen:Die israelische Armee hat eine weitere Region im Gazastreifen zur Evakuierung aufgerufen. Zivilistinnen und Zivilisten in Deir al-Balah sollen die Gegend schnellstmöglich Richtung Westen verlassen, erklärte der arabischsprachige Sprecher der israelischen Armee, Avichay Adraee. Wenn man sich auf Google Maps den Gazastreifen anschaut, kann man zweifelsfrei feststellen, dass sich westlich von Deir al-Balah das Meer befindet. Das ist schlicht ein Fakt. Angesichts dieser Tatsache finde ich die Frage, wohin die Menschen denn also gehen sollen, weder unterstellend noch unsachlich, sondern sehr berechtigt.Sagen wir so: Wäre ich als Reporter für dieses Thema zuständig, würde ich die IDF mit dieser Frage (und noch ganz anderen Fragen) bedrängen, auch wenn natürlich klar ist, dass eine zufriedenstellende Antwort kaum zu erwarten wäre. Ich meine, diese Frage drängt sich doch geradezu auf, jedenfalls mir. Also wohin sollen die Menschen dort ""in Richtung Westen"" gehen, wenn dort das Meer ist?"
"359",3,359,">> Geiselangehörige machen Netanjahu für stockende Verhandlungen des Waffenstillstands verantwortlich <<Das ist jetzt allerdings sowas von keine Neuigkeit, das geht so seit Monaten, ein Beispiel von vielen, aus dem März: „In a press statement, the families accused Netanyahu of obstructing potential deals by rejecting offers for hostage releases and adopting a hardened stance in talks with Hamas. They criticized the prime minister for making unilateral decisions without consulting the cabinet and accused him of prioritizing his personal interests over the welfare of the hostages.“ -> https://www.i24news.tv/en/news/israel-at-war/artc-families-of-hostages-call-for-netanyahu-s-ouster-blame-him-as-obstacle-to-dealGenauer gesagt machen die Angehörigen Netanjahu nicht nur für „stockende“ Verhandlungen verantwortlich, sondern grundsätzlich für die Behinderung der Verhandlungen. Netanjahu verhandelt nicht im Sinne und im Namen der Geiselangehörigen, er inszeniert Verhandlungen nur, zu seinem persönlichen Nutzen. Er und seine rechtsradikale Regierung agieren gegen die Interessen der Betroffenen, letztendlich gegen die Interessen des ganzen Landes. Netanjahu hält quasi sein Land in Geiselhaft."
"360",3,360,"@Zauber21Von Seiten Smotrich wird eine dauerhafte Besiedlung des Gazastreifens immer wieder angesprochen. Steht das drin? na dann kein Wunder, dass die Hamas es nicht unterschreibt. Jetzt fantasieren Sie hier aber rum. Der Inhalt des Abkommens ist überwiegend von den USA formuliert und für Verhandlungen vorgelegt worden. Sie glauben doch hoffentlich selber nicht das im Beisein der USA, Ägyptens und Katars die Absichten von Smotrich und Ben-Gvir in das Abkommen hineinverhandelt wurden. Noch einmal zur Erinnerung, die USA werden eine dauerhafte Präsenz Israels im Gaza Streifen nicht akzeptieren."
"361",3,361,">> Die israelische Armee hat mit einer Drohne ein Auto in der Nähe der libanesischen Stadt Saida angegriffen. Libanesische Medien berichten, dass das Fahrzeug in Flammen aufging. Nach Angaben des Gesundheitsministeriums wurde eine Person bei dem Angriff getötet. Medienberichten zufolge soll es sich dabei um Khalil al-Maqdah handeln, einen Anführer der Fatah-Bewegung. <<Falls diese Medienberichte zutreffen, handelt es sich um einen weiteren Fall in der Serie der illegalen Tötungen im Auftrag der israelischen Regierung.Ein Fatah-Mitglied, diesmal. Kaum hatte Blinken seine „Vermittlungsreise“ beendet.Deutlicher kann Israel nicht mehr provozieren, deutlicher kann Netanjahu nicht mehr sagen, dass er keine Waffenruhe, keinen Frieden und keine Verständigung will."
"362",3,362,"@Carlo61Mir ging es darum, dass selbst in Israel die Angehörigen der Geiseln seit Monaten behaupten, Netanjahu würde durch immer neue Forderungen den Geiseldeal unmöglich machen. Aber auch dafür wurden keine Belege geliefert. Umgekehrt war es jetzt, da die Hamas ja gar nicht an den Verhandlungen teilgenommen hat, wahrscheinlich noch leichter, Blinken mit dem Rotstift im Text herumzukorrigieren.Aber Fakt ist: wir wissen das alle nicht! Seit Monaten werden tausende von Zivilisten getötet und noch mehr verletzt und jede Woche heißt es ""wir sind kurz vor einem Abkommen"". Da fragt man doch mal genauer nach, was los ist. Oder?Von Seiten Smotrich wird eine dauerhafte Besiedlung des Gazastreifens immer wieder angesprochen. Steht das drin? na dann kein Wunder, dass die Hamas es nicht unterschreibt. Die illegale Landname hätte auch keine palästinensische Großmutter unterschrieben."
"363",3,363,"@Zauber21Auszug aus dem ARD Live-Blog:Die palästinensischen Al-Aksa-Brigaden bestätigten den Tod ihres Kommandeurs Chalil Al-Makdah. Er sei bei einem ""feigen Angriff"" Israels in der libanesischen Küstenstadt Sidon getötet worden, hieß es in einer Erklärung auf Telegram. Weiter steht dort geschrieben das es sich bei den Al-Aksa-Brigaden um den militärischen Arm der Fatah handelt, was Sie auch bei Wikipedia nachlesen können. Fast gleichlautend können Sie diese Meldung so bei ZDF, rnd und dem Tagesspiegel lesen.Es ist also nicht nur ein Fatah Mitglied ausgeschaltet worden sondern auch ein Kommandeur einer militanten Einheit."
"364",3,364,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/md"
"365",3,365,"@Zauber21Dann kann man solange auch keinem die Schuld geben, dass es nicht zustande kam.Wozu wird der genaue Wortlaut des ""unterschriftsreifen"" Abkommens benötigt um zu wissen warum das Abkommen nicht zustande kommt. Die Gründe liegen doch auf der Hand. Die Hamas will sich zurück an die Macht im Gaza Streifen verhandeln und Israel will das auf jeden Fall verhindern. Die USA haben zwar zum Xten mal klar gestellt das sie eine langfristige Präsenz Israels im Gaza Streifen nicht wünschen und eine Zwei-Staaten-Lösung anstreben, aber wie auf der einen Seite eine Rückkehr der Hamas an die Macht im Gaza Streifen und auf der anderen Seite eine Beteiligung der Hamas an einem zukünftigen Palästinenser Staat verhindert werden soll, dazu scheint es weder einen Plan noch eine Strategie zu geben.Es ist m.E. müßig nach einem Schuldigen zu suchen. Das es kein Abkommen gibt liegt m.E. in der Natur der Sache.Biden will das Abkommen für seine Vita und für die Demokraten wäre das Abkommen eine große Wahlkampfhilfe, aber ich gebe dem nur wenig Chancen."
"366",3,366,"Israelische Armee ruft Bewohner der Region Deir al-Balah zur Flucht aufLaut Haaretz gab es gestern schon eine Attacke auf Deir al-Balah:https://www.haaretz.com/hblocked?returnTo=https%3A%2F%2Fwww.haaretz.com%2Fisrael-news%2F2024-08-20%2Fty-article%2Fat-least-20-palestinians-including-children-killed-in-israeli-strikes-on-school-market%2F00000191-70fd-d8ab-a1f5-7afd080d0000"
"367",3,367,"Ich habe den Beitrag der Zeitredaktion genau gelesen. Ein Fatah Mitglied, also Mitglied der regierenden Partei der Autonomiebehörde wurde gezielt ermordet. Er saß alleine im Fahrzeug (so schreibt es die Zeit).Die Frage, ob jetzt auch Mitglieder der Autonomiebehörde gezielt ermordet werden sollen, liegt also auf der Hand. Wenn sie schon etwas nachrichtlich schreiben, dann müssen Sie auch die logischen Schlüsse daraus verkraften. Oder wollen Sie Ihren Lesern das Denken verbieten."
"368",3,368,"Entfernt. Bitte verzichten Sie auf Unterstellungen. Danke, die Redaktion/es"
"369",3,369,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/es"
"370",3,370,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/es"
"371",3,371,"Wann erhalten wir das vorliegende, unterschriftsreife Abkommen hier im Wortlaut vollständig vorgelegt? Keiner von uns würde etwas unterschreiben, das er nie zu lesen bekam. Niemand weiß, was drin steht, und wer sich am Ende im Kleingedruckten  verewigt hat. Aber alle schieben die Schuld für das Nicht-Zustandekommen hin und her. So gehts nicht."
"372",3,372,"Auf Palästinademos wird mittlerweile offen die Hamas gefeiert. Zudem wurde der Hitlergruß gezeigt. Vielleicht mag die ZEIT mal über diese rassistischen, imperialistischen und antisemitischen Vorfälle berichten?https://www.n-tv.de/politik/Berliner-Pro-Palaestina-Demo-endet-mit-Hass-und-Hitlergruss-article25165615.html"
"373",3,373,"Verteidigungsminister Joaw Galant sagte bei einem Besuch im Norden Israels, die Armee habe ihre Aktivitäten im Gazastreifen zurückgefahren und wende sich zunehmend der Hisbollah im Libanon zu.Da im Moment die schwersten Aggressionen gegen das Volk von Israel von Libanon ausgehen, ist das natürlich konsequent. Die Libanesische Bevölkerung sollte sich Gaza genauer anschauen, um eine Vorstellung zu bekommen, wohin ihre Führung sie mit den Angriffen gegen Israelische Bürger treibt. Vielleicht entscheidet sie sich dann noch rechtzeitig, ihre Führer auszuwechseln. "
"374",3,374,"Die Interessen der beiden Parteien liegen so weit auseinander, dass eine Einigung kaum möglich erscheint. Ein Kompromiss ist leider nicht immer möglich.https://www.jungewelt.de/artikel/482052.gazaverhandlungen-kein-bisschen-frieden.html"
"375",3,375,"Dieser Artikel im Telegraph ist ein echter Weckruf an alle, die sich von der scheinheiligen Moral des Internationalen Strafgerichtshofs (ICC) blenden lassen. Der Autor, der selbst mehrere Operationen in Kriegsgebieten geleitet hat, rechnet gnadenlos mit der absurden Idee ab, blutrünstige Terroristen mit den Anführern eines demokratischen Staates gleichzusetzen, die nichts anderes tun, als ihre Bürger zu verteidigen. Mit scharfer Feder und unverblümter Ehrlichkeit zeigt er auf, wie moralisch bankrott es ist, so zu tun, als wären Osama Bin Laden und George W. Bush, oder Winston Churchill und Heinrich Himmler, irgendwie auf demselben Niveau. Dieser Artikel ist nicht nur inhaltlich stark, sondern auch stilistisch auf höchstem Niveau.https://www.telegraph.co.uk/news/2024/08/20/israels-persecution-has-exposed-our-two-tier-international/"
"376",3,376,"Wird die Zeit bzgl. des Ukrainekriegs bald auch Russia Today und Sputnik zitieren, wenn hier offen AlJazeera zitiert wird? Wie ist da die Haltung?"
"377",3,377,"Schon wieder eine Schule mit Kommandozentrale. Bei der Schule letzte Woche sind sogar drei Menschen das zweite Mal gestorben:Following the initial review, it was discovered that three of the 19 names listed by the Israeli army as ""terrorists who were eliminated"" in the Tab’eeb School massacre had already been killed in earlier Israeli bombing attacks. These three include Ahmed Ihab al-Jaabari, who was killed on 5 December 2023, Youssef al-Wadiyya, who was targeted by the Israeli military two days prior to the massacre, and Montaser Daher, who was killed on Friday? in a residential flat with his sister, one day prior to the massacre.https://euromedmonitor.org/en/article/6432/Initial-Euro-Med-Monitor-investigation-finds-no-evidence-of-military-presence-at-site-of-Tab%E2%80%99een-School-massacre-in-Gaza"
"378",3,378,"Anbei noch ein guter Artikel über Aljazeera und deren einseitige Berichterstattung als Lesetipp an die RedaktionDenn der Terrororganisation Hamas kommt die Nähe Katars zu islamistischen Gruppen zugute. Der Chef des Hamas-Politbüros residiert einem Bericht Guido Steinbergs von der Stiftung Wissenschaft und Politik (SWP) zufolge in einem Büro in der Hauptstadt Doha, auch finanzielle Unterstützung floss demnach von Katar an die Hamas.https://www.tagesschau.de/faktenfinder/kontext/al-jazeera-nahost-100.html"
"379",3,379,"15:22 Uhr Zwölf Tote nach israelischem Angriff auf eine Schule in Gazastadt...09:29 Uhr Israelisches Militär birgt Leichen von sechs GeiselnUnd die Schlagzeile des Liveblogs lautet: Krieg in Israel und Gaza: Israelisches Militär birgt Leichen von sechs Geiseln"
"380",3,380,"Nun zitiert die ZEIT hier ernsthaft Aljazeera? Die Agentur aus Katar, die regelmäßig prohamas berichtet  und so bspw. Aussagen von Zivilisten in Gaza so zurechtschneidet, sodass die Kommentare gegen die Hamas nicht gesendet werden?'May Allah reckon with you': Al Jazeera caught censoring Gazan criticism for Hamashttps://m.jpost.com/middle-east/article-806444Die Agentur, die monatelang behauptete Israel hätte 500 Zivilisten in einem Krankenhaus mit einer Rakete getötet, obwohl eigene Kamerateams von Aljazeera diese Rakete aus Gaza kommend aufgenommen hatten? Und obwohl zig Geheimdienste und sogar HRW überzeugt sind, dass diese Rakete aus Gaza kam? "
"381",3,381,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/mf"
"382",3,382,"Medienbericht: Humanitäre Schutzzone im Gazastreifen macht nur noch elf Prozent ausMachen wir mal eine kleine Rechenaufgabe: 11% von 360 km² = ca. 40 km²2,3 Millionen Menschen, davon Zehntausende Schwerversehrte und noch Verletzte, sowie über eine Million Kinder sollen auf 40 km² hausen, in Zelten.Das sind knapp 58.000 Menschen pro km²und eine Person auf ca. 17 m² Freifläche.Zelte kann man bekanntermaßen nicht übereinander aufbauen.Dazu gibt es keine angemessene Abwasser- und Müllentsorgung. Alles ist verdreckt und verseucht.Irgendwo müssen Kranke und Verletzte behandelt werden, Hilfsgüter verteilt werden (so sie denn überhaupt ankommen). Und wir wissen ja, das Israel trotzdem immer wieder auch noch diese ""Zone"" bombardiert hat. Nach menschlichem Ermessen ist allein das ein Todesurteil durch Seuchen und Krankheiten, zuerst für schwache und kranke Menschen: Säuglinge, Kleinkinder, Schwangere, Alte und Behinderte. Es ist beeindruckend, mit welcher Gelassenheit dies der Westen und insbesondere die Bundesregierung hinnehmen. "
"383",3,383,"Einer Datenvisualisierung des Nachrichtensenders Al-Dschasira zufolge hat das israelische Militär mittlerweile 89 Prozent des Gazastreifens als ""No-go-Areas"" ausgewiesen oder Evakuierungsaufforderungen für die entsprechenden Bereiche ausgerufen. Damit bleibe nur noch elf Prozent des Gazastreifens als humanitäre Zone für Zivilistinnen und Zivilisten.https://www.zeit.de/politik/ausland/2023-12/news-israel-gaza-krieg-live#event_id=enHtYYKZ5n1T7TMTARiqSetzen wir diese oben stehende Meldung doch mal kurz in Perspektive: Schon vor dem Krieg war Gaza einer der dichtestbesiedelten Orte des Planeten, an dem sich über 2 Millionen Einwohner drängten. Die Fläche von Gaza ist etwa so groß wie die von Bremen. Wenn die Zahlenangaben stimmen, dann drängen sich nun also über 2 Millionen Menschen auf einem Zehntel der Fläche Bremens. Oder andersrum entspräche das einer Bevölkerungsdichte von über 20 Millionen Einwohnernn auf der Fläche ganz Bremens. Und jeder, der sich nicht in dieser sogenannten humanitären Schutzzone aufhält, läuft Gefahr, als Hamas-Terrorist angesehen und erschossen zu werden.  Ich weiß, ich weiß... ""Aber die Hamas...!"""
"384",3,384,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/se"
"385",3,385,"Ürzlich ist ein ranghoher UK-Diplimat, der zuständig für Nahost war, zurückgetreten mit der Aussage, dass er die Unterstützung der UK durch Waffenlieferung und der damit verbundenen Beteiligung an anhaltenden, schwersten und offenen Kriegsverbrecher nicht mehr verantworten kann. https://www.bbc.com/news/articles/cyvpm1049d9o"
"386",3,386,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/mf"
