2,9216, Note_on_c, 1,45,0
2,9216, Note_on_c, 1,63,81
2,9408, Note_on_c, 1,63,0
2,9408, Note_on_c, 1,98,81
2,9600, Note_on_c, 1,98,0
2,9600, Note_on_c, 1,115,81
2,9792, Note_on_c, 1,115,0
2,9792, Note_on_c, 1,5,81
2,9984, Note_on_c, 1,5,0
2,9984, Note_on_c, 1,17,81
2,10176, Note_on_c, 1,17,0
2,10176, Note_on_c, 1,30,81
2,10368, Note_on_c, 1,30,0
2,10368, Note_on_c, 1,67,81
2,10560, Note_on_c, 1,67,0
2,10560, Note_on_c, 1,4,81
2,10752, Note_on_c, 1,4,0
2,10752, Note_on_c, 1,79,81
2,10944, Note_on_c, 1,79,0
2,10944, Note_on_c, 1,92,81
2,11136, Note_on_c, 1,92,0
2,11136, Note_on_c, 1,9,81
2,11328, Note_on_c, 1,9,0
2,11328, Note_on_c, 1,10,81
2,11520, Note_on_c, 1,10,0
2,11520, Note_on_c, 1,22,81
2,11712, Note_on_c, 1,22,0
2,11712, Note_on_c, 1,27,81
2,11904, Note_on_c, 1,27,0
2,11904, Note_on_c, 1,30,81
2,12096, Note_on_c, 1,30,0
2,12096, Note_on_c, 1,31,81
2,12288, Note_on_c, 1,31,0
2,12288, Note_on_c, 1,43,81
2,12480, Note_on_c, 1,43,0
2,12480, Note_on_c, 1,44,81
2,12672, Note_on_c, 1,44,0
2,12672, Note_on_c, 1,53,81
2,12864, Note_on_c, 1,53,0
2,12864, Note_on_c, 1,66,81
2,13056, Note_on_c, 1,66,0
2,13056, Note_on_c, 1,67,81
2,13248, Note_on_c, 1,67,0
2,13248, Note_on_c, 1,68,81
2,13440, Note_on_c, 1,68,0
2,13440, Note_on_c, 1,4,81
2,13632, Note_on_c, 1,4,0
2,13632, Note_on_c, 1,19,81
2,13824, Note_on_c, 1,19,0
2,13824, Note_on_c, 1,27,81
2,14016, Note_on_c, 1,27,0
2,14016, Note_on_c, 1,47,81
2,14208, Note_on_c, 1,47,0
2,14208, Note_on_c, 1,53,81
2,14400, Note_on_c, 1,53,0
2,14400, Note_on_c, 1,64,81
2,14592, Note_on_c, 1,64,0
2,14592, Note_on_c, 1,97,81
2,14784, Note_on_c, 1,97,0
2,14784, Note_on_c, 1,108,81
2,14976, Note_on_c, 1,108,0
2,14976, Note_on_c, 1,8,81
2,15168, Note_on_c, 1,8,0
2,15168, Note_on_c, 1,11,81
2,15360, Note_on_c, 1,11,0
2,15360, Note_on_c, 1,15,81
2,15552, Note_on_c, 1,15,0
2,15552, Note_on_c, 1,27,81
2,15744, Note_on_c, 1,27,0
2,15744, Note_on_c, 1,37,81
2,15936, Note_on_c, 1,37,0
2,15936, Note_on_c, 1,38,81
2,16128, Note_on_c, 1,38,0
2,16128, Note_on_c, 1,57,81
2,16320, Note_on_c, 1,57,0
2,16320, Note_on_c, 1,68,81
2,16512, Note_on_c, 1,68,0
2,16512, Note_on_c, 1,96,81
2,16704, Note_on_c, 1,96,0
2,16704, Note_on_c, 1,105,81
2,16896, Note_on_c, 1,105,0
2,16896, Note_on_c, 1,3,81
2,17088, Note_on_c, 1,3,0
2,17088, Note_on_c, 1,13,81
2,17280, Note_on_c, 1,13,0
2,17280, Note_on_c, 1,19,81
2,17472, Note_on_c, 1,19,0
2,17472, Note_on_c, 1,38,81
2,17664, Note_on_c, 1,38,0
2,17664, Note_on_c, 1,39,81
2,17856, Note_on_c, 1,39,0
2,17856, Note_on_c, 1,40,81
2,18048, Note_on_c, 1,40,0
2,18048, Note_on_c, 1,111,81
2,18240, Note_on_c, 1,111,0
2,18240, Note_on_c, 1,16,81
2,18432, Note_on_c, 1,16,0
2,18432, Note_on_c, 1,39,81
2,18624, Note_on_c, 1,39,0
2,18624, Note_on_c, 1,41,81
2,18816, Note_on_c, 1,41,0
2,18816, Note_on_c, 1,45,81
2,19008, Note_on_c, 1,45,0
2,19008, Note_on_c, 1,70,81
2,19200, Note_on_c, 1,70,0
2,19200, Note_on_c, 1,89,81
2,19392, Note_on_c, 1,89,0
2,19392, Note_on_c, 1,94,81
2,19584, Note_on_c, 1,94,0
2,19584, Note_on_c, 1,101,81
2,19776, Note_on_c, 1,101,0
2,19776, Note_on_c, 1,21,81
2,19968, Note_on_c, 1,21,0
2,19968, Note_on_c, 1,23,81
2,20160, Note_on_c, 1,23,0
2,20160, Note_on_c, 1,44,81
2,20352, Note_on_c, 1,44,0
2,20352, Note_on_c, 1,45,81
2,20544, Note_on_c, 1,45,0
2,20544, Note_on_c, 1,62,81
2,20736, Note_on_c, 1,62,0
2,20736, Note_on_c, 1,108,81
2,20928, Note_on_c, 1,108,0
2,20928, Note_on_c, 1,110,81
2,21120, Note_on_c, 1,110,0
2,21120, Note_on_c, 1,4,81
2,21312, Note_on_c, 1,4,0
2,21312, Note_on_c, 1,32,81
2,21504, Note_on_c, 1,32,0
2,21504, Note_on_c, 1,41,81
2,21696, Note_on_c, 1,41,0
2,21696, Note_on_c, 1,61,81
2,21888, Note_on_c, 1,61,0
2,21888, Note_on_c, 1,67,81
2,22080, Note_on_c, 1,67,0
2,22080, Note_on_c, 1,99,81
2,22272, Note_on_c, 1,99,0
2,22272, Note_on_c, 1,107,81
2,22464, Note_on_c, 1,107,0
2,22464, Note_on_c, 1,6,81
2,22656, Note_on_c, 1,6,0
2,22656, Note_on_c, 1,17,81
2,22848, Note_on_c, 1,17,0
2,22848, Note_on_c, 1,33,81
2,23040, Note_on_c, 1,33,0
2,23040, Note_on_c, 1,53,81
2,23232, Note_on_c, 1,53,0
2,23232, Note_on_c, 1,54,81
2,23424, Note_on_c, 1,54,0
2,23424, Note_on_c, 1,68,81
2,23616, Note_on_c, 1,68,0
2,23616, Note_on_c, 1,85,81
2,23808, Note_on_c, 1,85,0
2,23808, Note_on_c, 1,90,81
2,24000, Note_on_c, 1,90,0
2,24000, Note_on_c, 1,115,81
2,24192, Note_on_c, 1,115,0
2,24192, Note_on_c, 1,118,81
2,24384, Note_on_c, 1,118,0
2,24384, Note_on_c, 1,34,81
2,24576, Note_on_c, 1,34,0
2,24576, Note_on_c, 1,38,81
2,24768, Note_on_c, 1,38,0
2,24768, Note_on_c, 1,59,81
2,24960, Note_on_c, 1,59,0
2,24960, Note_on_c, 1,64,81
2,25152, Note_on_c, 1,64,0
2,25152, Note_on_c, 1,66,81
2,25344, Note_on_c, 1,66,0
2,25344, Note_on_c, 1,98,81
2,25536, Note_on_c, 1,98,0
2,25536, Note_on_c, 1,99,81
2,25728, Note_on_c, 1,99,0
2,25728, Note_on_c, 1,112,81
2,25920, Note_on_c, 1,112,0
2,25920, Note_on_c, 1,115,81
2,26112, Note_on_c, 1,115,0
2,26112, Note_on_c, 1,9,81
2,26304, Note_on_c, 1,9,0
2,26304, Note_on_c, 1,18,81
2,26496, Note_on_c, 1,18,0
2,26496, Note_on_c, 1,32,81
2,26688, Note_on_c, 1,32,0
2,26688, Note_on_c, 1,36,81
2,26880, Note_on_c, 1,36,0
2,26880, Note_on_c, 1,50,81
2,27072, Note_on_c, 1,50,0
2,27072, Note_on_c, 1,73,81
2,27264, Note_on_c, 1,73,0
2,27264, Note_on_c, 1,16,81
2,27456, Note_on_c, 1,16,0
2,27456, Note_on_c, 1,68,81
2,27648, Note_on_c, 1,68,0
2,27648, Note_on_c, 1,71,81
2,27840, Note_on_c, 1,71,0
2,27840, Note_on_c, 1,110,81
2,28032, Note_on_c, 1,110,0
2,28032, Note_on_c, 1,113,81
2,28224, Note_on_c, 1,113,0
2,28224, Note_on_c, 1,0,81
2,28416, Note_on_c, 1,0,0
2,28416, Note_on_c, 1,12,81
2,28608, Note_on_c, 1,12,0
2,28608, Note_on_c, 1,25,81
2,28800, Note_on_c, 1,25,0
2,28800, Note_on_c, 1,27,81
2,28992, Note_on_c, 1,27,0
2,28992, Note_on_c, 1,46,81
2,29184, Note_on_c, 1,46,0
2,29184, Note_on_c, 1,57,81
2,29376, Note_on_c, 1,57,0
2,29376, Note_on_c, 1,58,81
2,29568, Note_on_c, 1,58,0
2,29568, Note_on_c, 1,72,81
2,29760, Note_on_c, 1,72,0
2,29760, Note_on_c, 1,81,81
2,29952, Note_on_c, 1,81,0
2,29952, Note_on_c, 1,89,81
2,30144, Note_on_c, 1,89,0
2,30144, Note_on_c, 1,94,81
2,30336, Note_on_c, 1,94,0
2,30336, Note_on_c, 1,91,81
2,30528, Note_on_c, 1,91,0
2,30528, Note_on_c, 1,94,81
2,30720, Note_on_c, 1,94,0
2,30720, Note_on_c, 1,7,81
2,30912, Note_on_c, 1,7,0
2,30912, Note_on_c, 1,10,81
2,31104, Note_on_c, 1,10,0
2,31104, Note_on_c, 1,17,81
2,31296, Note_on_c, 1,17,0
2,31296, Note_on_c, 1,28,81
2,31488, Note_on_c, 1,28,0
2,31488, Note_on_c, 1,41,81
2,31680, Note_on_c, 1,41,0
2,31680, Note_on_c, 1,43,81
2,31872, Note_on_c, 1,43,0
2,31872, Note_on_c, 1,60,81
2,32064, Note_on_c, 1,60,0
2,32064, Note_on_c, 1,72,81
2,32256, Note_on_c, 1,72,0
2,32256, Note_on_c, 1,89,81
2,32448, Note_on_c, 1,89,0
2,32448, Note_on_c, 1,92,81
2,32640, Note_on_c, 1,92,0
2,32640, Note_on_c, 1,103,81
2,32832, Note_on_c, 1,103,0
2,32832, Note_on_c, 1,113,81
2,33024, Note_on_c, 1,113,0
2,33024, Note_on_c, 1,3,81
2,33216, Note_on_c, 1,3,0
2,33216, Note_on_c, 1,19,81
2,33408, Note_on_c, 1,19,0
2,33408, Note_on_c, 1,26,81
2,33600, Note_on_c, 1,26,0
2,33600, Note_on_c, 1,27,81
2,33792, Note_on_c, 1,27,0
2,33792, Note_on_c, 1,39,81
2,33984, Note_on_c, 1,39,0
2,33984, Note_on_c, 1,44,81
2,34176, Note_on_c, 1,44,0
2,34176, Note_on_c, 1,57,81
2,34368, Note_on_c, 1,57,0
2,34368, Note_on_c, 1,89,81
2,34560, Note_on_c, 1,89,0
2,34560, Note_on_c, 1,102,81
2,34752, Note_on_c, 1,102,0
2,34752, Note_on_c, 1,104,81
2,34944, Note_on_c, 1,104,0
2,34944, Note_on_c, 1,113,81
2,35136, Note_on_c, 1,113,0
2,35136, Note_on_c, 1,114,81
2,35328, Note_on_c, 1,114,0
2,35328, Note_on_c, 1,23,81
2,35520, Note_on_c, 1,23,0
2,35520, Note_on_c, 1,26,81
2,35712, Note_on_c, 1,26,0
2,35712, Note_on_c, 1,28,81
2,35904, Note_on_c, 1,28,0
2,35904, Note_on_c, 1,56,81
2,36096, Note_on_c, 1,56,0
2,36096, Note_on_c, 1,59,81
2,36288, Note_on_c, 1,59,0
2,36288, Note_on_c, 1,78,81
2,36480, Note_on_c, 1,78,0
2,36480, Note_on_c, 1,103,81
2,36672, Note_on_c, 1,103,0
2,36672, Note_on_c, 1,104,81
2,36864, Note_on_c, 1,104,0
2,36864, Note_on_c, 1,112,81
2,37056, Note_on_c, 1,112,0
2,37056, Note_on_c, 1,4,81
2,37248, Note_on_c, 1,4,0
2,37248, Note_on_c, 1,13,81
2,37440, Note_on_c, 1,13,0
2,37440, Note_on_c, 1,20,81
2,37632, Note_on_c, 1,20,0
2,37632, Note_on_c, 1,26,81
2,37824, Note_on_c, 1,26,0
2,37824, Note_on_c, 1,37,81
2,38016, Note_on_c, 1,37,0
2,38016, Note_on_c, 1,50,81
2,38208, Note_on_c, 1,50,0
2,38208, Note_on_c, 1,76,81
2,38400, Note_on_c, 1,76,0
2,38400, Note_on_c, 1,88,81
2,38592, Note_on_c, 1,88,0
2,38592, Note_on_c, 1,89,81
2,38784, Note_on_c, 1,89,0
2,38784, Note_on_c, 1,117,81
2,38976, Note_on_c, 1,117,0
2,38976, Note_on_c, 1,118,81
2,39168, Note_on_c, 1,118,0
2,39168, Note_on_c, 1,4,81
2,39360, Note_on_c, 1,4,0
2,39360, Note_on_c, 1,5,81
2,39552, Note_on_c, 1,5,0
2,39552, Note_on_c, 1,59,81
2,39744, Note_on_c, 1,59,0
2,39744, Note_on_c, 1,61,81
2,39936, Note_on_c, 1,61,0
2,39936, Note_on_c, 1,82,81
2,40128, Note_on_c, 1,82,0
2,40128, Note_on_c, 1,92,81
2,40320, Note_on_c, 1,92,0
2,40320, Note_on_c, 1,101,81
2,40512, Note_on_c, 1,101,0
2,40512, Note_on_c, 1,113,81
2,40704, Note_on_c, 1,113,0
2,40704, Note_on_c, 1,4,81
2,40896, Note_on_c, 1,4,0
2,40896, Note_on_c, 1,9,81
2,41088, Note_on_c, 1,9,0
2,41088, Note_on_c, 1,14,81
2,41280, Note_on_c, 1,14,0
2,41280, Note_on_c, 1,42,81
2,41472, Note_on_c, 1,42,0
2,41472, Note_on_c, 1,61,81
2,41664, Note_on_c, 1,61,0
2,41664, Note_on_c, 1,2,81
2,41856, Note_on_c, 1,2,0
2,41856, Note_on_c, 1,22,81
2,42048, Note_on_c, 1,22,0
2,42048, Note_on_c, 1,27,81
2,42240, Note_on_c, 1,27,0
2,42240, Note_on_c, 1,38,81
2,42432, Note_on_c, 1,38,0
2,42432, Note_on_c, 1,47,81
2,42624, Note_on_c, 1,47,0
2,42624, Note_on_c, 1,48,81
2,42816, Note_on_c, 1,48,0
2,42816, Note_on_c, 1,58,81
2,43008, Note_on_c, 1,58,0
2,43008, Note_on_c, 1,62,81
2,43200, Note_on_c, 1,62,0
2,43200, Note_on_c, 1,87,81
2,43392, Note_on_c, 1,87,0
2,43392, Note_on_c, 1,94,81
2,43584, Note_on_c, 1,94,0
2,43584, Note_on_c, 1,103,81
2,43776, Note_on_c, 1,103,0
2,43776, Note_on_c, 1,109,81
2,43968, Note_on_c, 1,109,0
2,43968, Note_on_c, 1,119,81
2,44160, Note_on_c, 1,119,0
2,44160, Note_on_c, 1,29,81
2,44352, Note_on_c, 1,29,0
2,44352, Note_on_c, 1,39,81
2,44544, Note_on_c, 1,39,0
2,44544, Note_on_c, 1,58,81
2,44736, Note_on_c, 1,58,0
2,44736, Note_on_c, 1,65,81
2,44928, Note_on_c, 1,65,0
2,44928, Note_on_c, 1,68,81
2,45120, Note_on_c, 1,68,0
2,45120, Note_on_c, 1,72,81
2,45312, Note_on_c, 1,72,0
2,45312, Note_on_c, 1,97,81
2,45504, Note_on_c, 1,97,0
2,45504, Note_on_c, 1,42,81
2,45696, Note_on_c, 1,42,0
2,45696, Note_on_c, 1,74,81
2,45888, Note_on_c, 1,74,0
2,45888, Note_on_c, 1,100,81
2,46080, Note_on_c, 1,100,0
2,46080, Note_on_c, 1,26,81
2,46272, Note_on_c, 1,26,0
2,46272, Note_on_c, 1,28,81
2,46464, Note_on_c, 1,28,0
2,46464, Note_on_c, 1,36,81
2,46656, Note_on_c, 1,36,0
2,46656, Note_on_c, 1,39,81
2,46848, Note_on_c, 1,39,0
2,46848, Note_on_c, 1,63,81
2,47040, Note_on_c, 1,63,0
2,47040, Note_on_c, 1,92,81
2,47232, Note_on_c, 1,92,0
2,47232, Note_on_c, 1,1,81
2,47424, Note_on_c, 1,1,0
2,47424, Note_on_c, 1,5,81
2,47616, Note_on_c, 1,5,0
2,47616, Note_on_c, 1,19,81
2,47808, Note_on_c, 1,19,0
2,47808, Note_on_c, 1,35,81
2,48000, Note_on_c, 1,35,0
2,48000, Note_on_c, 1,41,81
2,48192, Note_on_c, 1,41,0
2,48192, Note_on_c, 1,53,81
2,48384, Note_on_c, 1,53,0
2,48384, Note_on_c, 1,56,81
2,48576, Note_on_c, 1,56,0
2,48576, Note_on_c, 1,78,81
2,48768, Note_on_c, 1,78,0
2,48768, Note_on_c, 1,107,81
2,48960, Note_on_c, 1,107,0
2,48960, Note_on_c, 1,71,81
2,49152, Note_on_c, 1,71,0
2,49152, End_track,,NA,NA
0,0, End_of_file,,NA,NA
